Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
HIGH_SHELF,60.0,-7.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,450.0,1.1,1.0,1.39
HIGH_SHELF,1500.0,7.0,0.71,
PEAK,1650.0,-4.1,1.3,1.08
PEAK,3000.0,2.1,1.1,1.27
PEAK,5400.0,-4.4,6.0,0.24
PEAK,8000.0,-3.5,4.0,0.36
