Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
PEAK,24.0,-2.2,0.4,3.02
PEAK,220.0,-1.8,0.71,1.89
HIGH_SHELF,600.0,3.0,0.71,
PEAK,1360.0,-4.3,1.3,1.08
PEAK,2600.0,8.0,0.8,1.7
PEAK,5300.0,-4.6,4.5,0.32
PEAK,8000.0,-1.0,2.0,0.71
HIGH_SHELF,12000.0,5.0,0.71,
