Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.3,,
PEAK,48.0,-3.9,0.5,2.54
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,9.7,1.0,1.39
HIGH_SHELF,1600.0,6.5,0.71,
PEAK,2650.0,-4.8,1.6,0.89
PEAK,4200.0,3.0,2.0,0.71
PEAK,5450.0,-7.6,4.0,0.36
PEAK,6250.0,-2.1,5.0,0.29
PEAK,8400.0,-4.6,5.5,0.26
HIGH_SHELF,11000.0,-10.0,0.71,
