Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,180.0,-6.4,0.5,2.54
PEAK,320.0,1.2,2.0,0.71
HIGH_SHELF,400.0,5.0,0.7,0.3
PEAK,500.0,-1.7,2.0,0.71
PEAK,1220.0,-6.0,1.1,1.27
PEAK,2450.0,1.5,2.2,0.65
PEAK,3675.0,-3.2,2.8,0.51
PEAK,5000.0,1.5,2.0,0.71
PEAK,6400.0,-5.1,5.0,0.29
