Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.6,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,120.0,-5.8,0.2,4.75
PEAK,710.0,4.5,1.1,1.27
PEAK,3000.0,-3.7,1.4,1.01
PEAK,3500.0,-1.0,6.0,0.24
PEAK,4000.0,6.0,1.0,1.39
PEAK,5700.0,-2.8,6.0,0.24
PEAK,6600.0,-4.0,4.0,0.36
PEAK,8000.0,-3.9,6.0,0.24
HIGH_SHELF,12000.0,-4.0,0.71,
