Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.7,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,35.0,-3.0,0.5,2.54
PEAK,1730.0,-6.5,1.1,1.27
PEAK,3800.0,-2.0,3.0,0.48
PEAK,5500.0,8.0,1.0,1.39
PEAK,5700.0,-9.0,3.0,0.48
PEAK,8450.0,-5.0,8.0,0.18
PEAK,10200.0,-5.0,8.0,0.18
HIGH_SHELF,14000.0,-4.0,0.71,
