Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.2,,
PEAK,55.0,-1.0,2.0,0.71
PEAK,100.0,3.5,1.4,1.01
PEAK,200.0,-1.0,1.4,1.01
PEAK,2200.0,-3.4,1.6,0.89
PEAK,3600.0,4.0,1.4,1.01
PEAK,5000.0,-2.5,6.0,0.24
PEAK,6100.0,-2.3,6.0,0.24
PEAK,6800.0,-8.0,3.5,0.41
PEAK,8350.0,-3.6,4.0,0.36
HIGH_SHELF,10000.0,-2.0,0.71,
